"","TRAP","Source","Type","LU_Around","LU_Top","Date","DiameterMax","DiameterMin","HeightMax","Condition","PrincipalSourceOfImpact","TopoID","Note","X","Y","geometry"
"1073",9803,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-20,NA,NA,NA,"0 - No observation","Agriculture",0,NA,483636.788287442,4665714.84745012,c(483636.788287442, 4665714.84745012)
"1074",8544,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-20,"30",20,"1","2 - minor damage","Agriculture",0,NA,491789.476042285,4669567.71703085,c(491789.476042285, 4669567.71703085)
"1075",8545,"Survey","Extinct Burial Mound","Annual agriculture","Scrub",2018-09-20,"20",15,"1","5 - extinct or near extinct","Agriculture",0,NA,491913.810152897,4669465.93526007,c(491913.810152897, 4669465.93526007)
"1076",9804,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-20,"15",NA,"1.5","1 - pristine","Post-depositional",0,NA,483962.501288555,4664712.42938206,c(483962.501288555, 4664712.42938206)
"1077",8546,"Legacy verification","Burial Mound","Pasture","Forest",2018-09-20,"10",NA,"0.5","5 - extinct or near extinct","Looting",0,NA,488826.554388357,4672279.5957892,c(488826.554388357, 4672279.5957892)
"1078",9805,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-20,NA,NA,"0.01","0 - No observation","Agriculture",0,NA,484677.292023266,4664795.5488874,c(484677.292023266, 4664795.5488874)
"1079",8547,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-20,"45",NA,"3","4 - seriously damaged","Looting",0,NA,487820.564023698,4671650.5438021,c(487820.564023698, 4671650.5438021)
"1080",8548,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-20,"45",NA,"5","2 - minor damage","Construction",0,NA,485725.845159249,4672178.79899708,c(485725.845159249, 4672178.79899708)
"1081",8549,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-21,"30",25,"1.6","3 - damaged","Looting",0,NA,491637.364786428,4679629.98626459,c(491637.364786428, 4679629.98626459)
"1082",8550,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-21,"20",18,"0.5","4 - seriously damaged","Looting",0,NA,492399.973952185,4679747.96310365,c(492399.973952185, 4679747.96310365)
"1083",9806,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-21,NA,NA,NA,"0 - No observation","Anthropogenic",0,NA,485010.70906269,4668575.25736747,c(485010.70906269, 4668575.25736747)
"1084",8551,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-21,"30",30,"1.5","4 - seriously damaged","Looting",0,NA,496032.71274032,4680016.42403327,c(496032.71274032, 4680016.42403327)
"1085",9807,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-21,NA,NA,NA,"0 - No observation","Anthropogenic",0,NA,485010.70906269,4668575.25736747,c(485010.70906269, 4668575.25736747)
"1086",8552,"Legacy verification","Extinct Burial Mound","Forest","Forest",2018-09-21,"0",NA,"0","5 - extinct or near extinct","Construction",0,NA,492432.435413551,4676744.36574665,c(492432.435413551, 4676744.36574665)
"1087",8553,"Legacy verification","Burial Mound","Forest","Forest",2018-09-21,"20",NA,"0","5 - extinct or near extinct","Looting",0,NA,490981.51236015,4676466.81048015,c(490981.51236015, 4676466.81048015)
"1088",9706,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-25,"25",NA,"1","3 - damaged","Agriculture",0,NA,497295.673891349,4664174.55828548,c(497295.673891349, 4664174.55828548)
"1089",8554,"Legacy verification","Burial Mound","Forest","Forest",2018-09-25,"30",NA,"1.5","3 - damaged","Looting",0,NA,487808.987269473,4666329.40618716,c(487808.987269473, 4666329.40618716)
"1090",9707,"Legacy verification","Burial Mound","Forest","Forest",2018-09-25,"25",25,"2.5","3 - damaged","Looting",0,NA,497355.901442104,4663980.89120505,c(497355.901442104, 4663980.89120505)
"1091",8555,"Legacy verification","Other","Forest","Forest",2018-09-25,"0",NA,"0","0 - No observation","No observation",0,NA,487589.546895391,4666259.06801808,c(487589.546895391, 4666259.06801808)
"1092",9708,"Survey","Burial Mound","Annual agriculture","Annual agriculture",2018-09-25,"20",20,"0.5","4 - seriously damaged","Agriculture",0,NA,497356.007128162,4663828.32299832,c(497356.007128162, 4663828.32299832)
"1093",8556,"Legacy verification","Burial Mound","Forest","Forest",2018-09-25,"15",NA,"0.5","4 - seriously damaged","Looting",0,NA,487331.418620173,4666738.27092643,c(487331.418620173, 4666738.27092643)
"1094",9709,"Survey","Burial Mound","Annual agriculture","Annual agriculture",2018-09-25,"25",NA,"0.5","4 - seriously damaged","Agriculture",0,NA,497331.839587444,4663818.16384138,c(497331.839587444, 4663818.16384138)
"1095",9710,"Survey","Extinct Burial Mound","Scrub","Annual agriculture",2018-09-25,"0",NA,"0","5 - extinct or near extinct","Looting",0,NA,497271.505891782,4663760.46282605,c(497271.505891782, 4663760.46282605)
"1096",8557,"Legacy verification","Burial Mound","Forest","Pasture",2018-09-25,"45",NA,"4","3 - damaged","Looting",0,NA,487390.202372312,4666936.4480608,c(487390.202372312, 4666936.4480608)
"1097",9711,"Survey","Extinct Burial Mound","Annual agriculture","Scrub",2018-09-25,"0",NA,"0","5 - extinct or near extinct","Looting",0,NA,497367.417719491,4663700.55832828,c(497367.417719491, 4663700.55832828)
"1098",9712,"Survey","Extinct Burial Mound","Annual agriculture","Scrub",2018-09-25,"0",NA,"0","5 - extinct or near extinct","Looting",0,NA,497319.420190844,4663687.83665616,c(497319.420190844, 4663687.83665616)
"1099",9713,"Survey","Burial Mound","Forest","Annual agriculture",2018-09-25,"25",20,"3","2 - minor damage","Animal activity",0,NA,497422.567519073,4663630.4228248,c(497422.567519073, 4663630.4228248)
"1100",9714,"Legacy verification","Burial Mound","Forest","Forest",2018-09-25,"20",NA,"1","4 - seriously damaged","Looting",0,NA,497618.334099644,4663794.56160262,c(497618.334099644, 4663794.56160262)
"1101",9715,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-25,"30",25,"1","3 - damaged","Agriculture",0,NA,497005.210753564,4664257.13522477,c(497005.210753564, 4664257.13522477)
"1102",8558,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-25,"25",NA,"1.8","2 - minor damage","Urban development",0,NA,489341.075958783,4666398.1553105,c(489341.075958783, 4666398.1553105)
"1103",9716,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-25,"30",25,"0.5","4 - seriously damaged","Agriculture",0,NA,497129.230593839,4665194.45594048,c(497129.230593839, 4665194.45594048)
"1104",8559,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-25,"26",20,"0.4","4 - seriously damaged","Agriculture",0,NA,494077.305467936,4667780.84828419,c(494077.305467936, 4667780.84828419)
"1105",9717,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-25,"300",NA,"0","0 - No observation","Agriculture",0,NA,493946.397719708,4668251.99552082,c(493946.397719708, 4668251.99552082)
"1106",9718,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-25,"50",40,"4","4 - seriously damaged","Looting",0,NA,494281.29155254,4668427.79408597,c(494281.29155254, 4668427.79408597)
"1107",8560,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-25,"30",NA,"1.6","1 - pristine","Agriculture",0,NA,494394.795624421,4667896.7716263,c(494394.795624421, 4667896.7716263)
"1108",8561,"Survey","Uncertain Feature","Pasture","Pasture",2018-09-25,"25",20,"1","3 - damaged","Agriculture",0,NA,494423.165840888,4668017.00023709,c(494423.165840888, 4668017.00023709)
"1109",8562,"Survey","Uncertain Feature","Pasture","Pasture",2018-09-25,"25",20,"0.5","4 - seriously damaged","Agriculture",0,NA,494516.376274483,4668013.42517482,c(494516.376274483, 4668013.42517482)
"1110",8563,"Survey","Uncertain Feature","Scrub","Pasture",2018-09-25,"30",30,"0.4","4 - seriously damaged","Agriculture",0,NA,494359.262387496,4668165.79305158,c(494359.262387496, 4668165.79305158)
"1111",9719,"Survey","Burial Mound","Pasture","Pasture",2018-09-25,"35",25,"1","4 - seriously damaged","Looting",0,NA,494179.227776881,4668052.01818784,c(494179.227776881, 4668052.01818784)
"1112",9720,"Survey","Burial Mound","Pasture","Pasture",2018-09-25,"30",25,"1.5","2 - minor damage","Looting",0,NA,494101.21977525,4668097.26088742,c(494101.21977525, 4668097.26088742)
"1113",9808,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-25,NA,NA,NA,"0 - No observation","Anthropogenic",0,NA,480663.386482672,4672289.43023666,c(480663.386482672, 4672289.43023666)
"1114",9809,"Survey","Surface Scatter","Scrub","Scrub",2018-09-25,NA,NA,NA,"0 - No observation","No observation",0,NA,492149.089936423,4655882.58765904,c(492149.089936423, 4655882.58765904)
"1115",9810,"Survey","Surface Scatter","Scrub","Pasture",2018-09-25,NA,NA,NA,"0 - No observation","No observation",0,NA,492541.53457465,4655846.32605606,c(492541.53457465, 4655846.32605606)
"1116",9811,"Legacy verification","Surface Scatter","Forest","Forest",2018-09-25,NA,NA,NA,"4 - seriously damaged","Anthropogenic",0,NA,492788.93571722,4655436.63541882,c(492788.93571722, 4655436.63541882)
"1117",9812,"Survey","Surface Scatter","Pasture","Pasture",2018-09-25,NA,NA,NA,"0 - No observation","No observation",0,NA,492316.865293786,4655816.59047691,c(492316.865293786, 4655816.59047691)
"1118",9813,"Survey","Surface Scatter","Other","Other",2018-09-25,NA,NA,NA,"0 - No observation","No observation",0,NA,490506.589396737,4663399.38686272,c(490506.589396737, 4663399.38686272)
"1119",9814,"Survey","Surface Scatter","Other","Other",2018-09-25,NA,NA,NA,"0 - No observation","No observation",0,NA,490460.995044292,4663224.47496563,c(490460.995044292, 4663224.47496563)
"1120",9815,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-25,NA,NA,NA,"0 - No observation","Anthropogenic",0,NA,485492.855240709,4669087.79159845,c(485492.855240709, 4669087.79159845)
"1121",9816,"Survey","Other","Pasture","Pasture",2018-09-25,NA,NA,NA,"0 - No observation","No observation",0,NA,492425.36702788,4660837.75752537,c(492425.36702788, 4660837.75752537)
"1122",9817,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-25,NA,NA,NA,"0 - No observation","No observation",0,NA,484860.511447037,4665013.572446,c(484860.511447037, 4665013.572446)
"1123",9818,"Survey","Other","Forest","Forest",2018-09-25,NA,NA,NA,"0 - No observation","No observation",0,NA,485492.855240709,4669087.79159845,c(485492.855240709, 4669087.79159845)
"1124",9819,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-25,NA,NA,NA,"0 - No observation","Agriculture",0,NA,485088.21220908,4668424.67814091,c(485088.21220908, 4668424.67814091)
"1125",8705,"Survey","Other","Pasture","Pasture",2018-09-26,"0",NA,"2","0 - No observation","No observation",0,NA,484533.285632651,4657771.31578323,c(484533.285632651, 4657771.31578323)
"1126",9721,"Legacy verification","Extinct Burial Mound","Scrub","Scrub",2018-09-26,"0",NA,"0","5 - extinct or near extinct","Other",0,NA,482862.999786165,4657350.64278699,c(482862.999786165, 4657350.64278699)
"1127",8706,"Survey","Other","Pasture","Pasture",2018-09-26,"0",NA,"0.5","0 - No observation","Other",0,NA,484513.815056172,4657844.78641502,c(484513.815056172, 4657844.78641502)
"1128",8707,"Survey","Other","Pasture","Pasture",2018-09-26,"5",NA,"1.5","0 - No observation","Other",0,NA,484415.06573207,4657903.70199033,c(484415.06573207, 4657903.70199033)
"1129",8708,"Survey","Other","Pasture","Pasture",2018-09-26,"6",8,"3","0 - No observation","Other",0,NA,484489.165483861,4657802.39221864,c(484489.165483861, 4657802.39221864)
"1130",8709,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-26,"100",NA,"2.2","5 - extinct or near extinct","Other",0,NA,484749.873898617,4657674.14656033,c(484749.873898617, 4657674.14656033)
"1131",8710,"Survey","Other","Pasture","Pasture",2018-09-26,"16",14,"0.5","0 - No observation","Other",0,NA,484912.460854429,4657716.75573058,c(484912.460854429, 4657716.75573058)
"1132",9722,"Legacy verification","Extinct Burial Mound","Scrub","Scrub",2018-09-26,"0",NA,"0","5 - extinct or near extinct","Looting",0,NA,485999.247243121,4659582.88127182,c(485999.247243121, 4659582.88127182)
"1133",8711,"Survey","Other","Pasture","Pasture",2018-09-26,"8",4,"2.2","0 - No observation","Other",0,NA,485522.31071223,4657267.96529065,c(485522.31071223, 4657267.96529065)
"1134",9723,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-26,"20",NA,"1","3 - damaged","Looting",0,NA,482830.251343965,4662680.63217648,c(482830.251343965, 4662680.63217648)
"1135",8712,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-26,"8",NA,"0.8","1 - pristine","Post-depositional",0,NA,488102.194241818,4656213.7233259,c(488102.194241818, 4656213.7233259)
"1136",9724,"Legacy verification","Burial Mound","Scrub","Pasture",2018-09-26,"35",NA,"4","4 - seriously damaged","Looting",0,NA,479514.509022353,4662412.82477486,c(479514.509022353, 4662412.82477486)
"1137",9725,"Survey","Burial Mound","Scrub","Scrub",2018-09-26,"35",NA,"3","4 - seriously damaged","Looting",0,NA,479554.689675552,4662389.71360695,c(479554.689675552, 4662389.71360695)
"1138",9726,"Survey","Burial Mound","Scrub","Scrub",2018-09-26,"20",15,"1","4 - seriously damaged","Looting",0,NA,479583.522056589,4662394.84427492,c(479583.522056589, 4662394.84427492)
"1139",9727,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-26,"15",10,"0.5","4 - seriously damaged","Looting",0,NA,493031.19701022,4660476.94995868,c(493031.19701022, 4660476.94995868)
"1140",9728,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-27,"80",20,"1.5","4 - seriously damaged","Excavation",0,NA,493995.248147774,4665555.95504674,c(493995.248147774, 4665555.95504674)
"1141",9820,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-27,"0",NA,"0","0 - No observation","No observation",0,NA,481724.389437187,4670985.05508048,c(481724.389437187, 4670985.05508048)
"1142",9729,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-27,"45",40,"2","2 - minor damage","Looting",0,NA,492221.809263024,4664575.57080989,c(492221.809263024, 4664575.57080989)
"1143",9730,"Legacy verification","Extinct Burial Mound","Scrub","Scrub",2018-09-27,"0",NA,"0","5 - extinct or near extinct","Construction",0,NA,492793.788324053,4664097.87230345,c(492793.788324053, 4664097.87230345)
"1144",9821,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-27,"0",NA,"0","0 - No observation","No observation",0,NA,481285.412278445,4670551.4808369,c(481285.412278445, 4670551.4808369)
"1145",9731,"Legacy verification","Burial Mound","Forest","Forest",2018-09-27,"15",15,"1","3 - damaged","Other",0,NA,492554.896070304,4665209.03125936,c(492554.896070304, 4665209.03125936)
"1146",9822,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-27,"0",NA,"0","0 - No observation","No observation",0,NA,483261.860915046,4670898.94171179,c(483261.860915046, 4670898.94171179)
"1147",9732,"Legacy verification","Burial Mound","Scrub","Annual agriculture",2018-09-27,"32",30,"4","4 - seriously damaged","Looting",0,NA,488592.672382008,4667422.67937785,c(488592.672382008, 4667422.67937785)
"1148",9823,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-27,"0",NA,"0","0 - No observation","No observation",0,NA,483664.62094281,4671005.37200855,c(483664.62094281, 4671005.37200855)
"1149",9733,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-27,"17",NA,"0.5","3 - damaged","Looting",0,NA,488119.435649195,4668151.97844342,c(488119.435649195, 4668151.97844342)
"1150",9824,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-27,"0",NA,"0","0 - No observation","No observation",0,NA,484218.306905213,4671218.42605186,c(484218.306905213, 4671218.42605186)
"1151",8713,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-28,"25",15,"2.5","3 - damaged","Agriculture",0,NA,465794.957955534,4664619.13543433,c(465794.957955534, 4664619.13543433)
"1152",8714,"Legacy verification","Burial Mound","Scrub","Pasture",2018-09-28,"18",NA,"1.7","2 - minor damage","Other",0,NA,465316.691735532,4664462.38589233,c(465316.691735532, 4664462.38589233)
"1153",8715,"Survey","Burial Mound","Pasture","Pasture",2018-09-28,"16",NA,"1.2","4 - seriously damaged","Other",0,NA,465186.288204635,4664617.10476326,c(465186.288204635, 4664617.10476326)
"1154",8716,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-28,"25",NA,"3","3 - damaged","Looting",0,NA,465224.065243508,4664655.13770251,c(465224.065243508, 4664655.13770251)
"1155",9734,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-28,"10",10,"1","4 - seriously damaged","Looting",0,NA,494419.510293872,4673999.12667795,c(494419.510293872, 4673999.12667795)
"1156",8717,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-28,"70",NA,"2.5","1 - pristine","Post-depositional",0,NA,464878.136411141,4664633.31679453,c(464878.136411141, 4664633.31679453)
